,Company,Date_x,Next_Date,Sentiment_Score,Price
0,A,2015-10-31,2015-11-30,0.17540951899999999,39.49753952026367
1,A,2016-10-31,2016-11-30,0.23483321899999998,41.98580551147461
2,A,2017-10-31,2017-11-30,0.319637738,66.74160766601561
3,A,2018-10-31,2018-11-30,0.270868368,70.36763763427734
4,A,2019-10-31,2019-12-02,0.358804378,78.8438949584961
5,A,2020-10-31,2020-11-30,0.30278227,115.69380950927734
6,A,2021-10-31,2021-11-30,0.367167013,150.19923400878906
7,AAL,2014-12-31,2015-01-30,0.036112092,46.50347137451172
8,AAL,2015-12-31,2016-02-01,-0.086365891,37.63333129882813
9,AAL,2016-12-31,2017-01-30,-0.115463056,43.38835906982422
10,AAL,2017-12-31,2018-01-30,0.037694996,51.25769424438477
11,AAL,2018-12-31,2019-01-30,0.190441112,35.76173400878906
12,AAL,2019-12-31,2020-01-30,0.032328561,27.61793708801269
13,AAL,2020-12-31,2021-02-01,-0.09117937699999999,16.84000015258789
14,AAL,2021-12-31,2022-01-31,0.034080532000000004,16.469999313354492
15,AAP,2015-01-03,2015-02-02,0.17756900899999997,148.72372436523438
16,AAP,2016-01-02,2016-02-01,0.15085818199999998,147.91824340820312
17,AAP,2016-12-31,2017-01-30,0.124553552,157.45974731445312
18,AAP,2017-12-30,2018-01-29,0.141418286,117.78768157958984
19,AAP,2018-12-29,2019-01-28,0.233895181,148.68142700195312
20,AAP,2019-12-28,2020-01-27,0.16908989300000002,133.71565246582028
21,AAP,2021-01-02,2021-02-01,0.259591767,146.28614807128906
22,AAP,2022-01-01,2022-01-31,0.224308617,227.8355712890625
23,AAPL,2015-09-26,2015-10-26,0.187952856,26.31530570983887
24,AAPL,2016-09-24,2016-10-24,-0.115941658,27.430524826049805
25,AAPL,2017-09-30,2017-10-30,-0.10758871800000001,39.557044982910156
26,AAPL,2018-09-29,2018-10-29,0.10276796099999999,51.11882019042969
27,AAPL,2019-09-28,2019-10-28,0.056513967000000005,60.91547393798828
28,AAPL,2020-09-26,2020-10-26,-0.08795267300000001,113.67774200439452
29,AAPL,2021-09-25,2021-10-25,0.17970782600000001,147.8117218017578
30,ABBV,2014-12-31,2015-01-30,0.208256566,43.79395294189453
31,ABBV,2015-12-31,2016-02-01,0.151706081,40.88667297363281
32,ABBV,2016-12-31,2017-01-30,0.179130095,47.16396713256836
33,ABBV,2017-12-31,2018-01-30,0.056762220999999995,93.47067260742188
34,ABBV,2018-12-31,2019-01-30,0.17499498,66.59279632568361
35,ABBV,2019-12-31,2020-01-30,0.20332515,72.86613464355469
36,ABBV,2020-12-31,2021-02-01,0.157883755,96.02325439453124
37,ABBV,2021-12-31,2022-01-31,0.09137578699999999,134.47848510742188
38,ABC,2015-09-30,2015-10-30,0.010182363,85.90106964111328
39,ABC,2016-09-30,2016-10-31,0.051342255,63.58206558227539
40,ABC,2017-09-30,2017-10-30,0.13392858900000001,70.7839126586914
41,ABC,2018-09-30,2018-10-30,0.051011855,82.02591705322266
42,ABC,2019-09-30,2019-10-30,-0.002062977,81.91717529296875
43,ABC,2020-09-30,2020-10-30,-0.015643235,93.34864807128906
44,ABC,2021-09-30,2021-11-01,-0.040310712,121.21546936035156
45,ABT,2014-12-31,2015-01-30,0.128459211,38.87236404418945
46,ABT,2015-12-31,2016-02-01,0.21779692899999997,34.135223388671875
47,ABT,2016-12-31,2017-01-30,0.18082137399999998,37.329872131347656
48,ABT,2017-12-31,2018-01-30,0.12573295199999998,58.05850601196289
49,ABT,2018-12-31,2019-01-30,0.21105263600000002,67.86179351806639
50,ABT,2019-12-31,2020-01-30,0.258961736,85.77739715576172
51,ABT,2020-12-31,2021-02-01,0.168388643,119.72354125976562
52,ABT,2021-12-31,2022-01-31,0.137275628,126.39219665527344
53,ACN,2015-08-31,2015-09-30,0.277138324,87.28820037841797
54,ACN,2016-08-31,2016-09-30,0.246534053,110.75953674316406
55,ACN,2017-08-31,2017-10-02,0.208758337,125.35459899902344
56,ACN,2018-08-31,2018-10-01,0.089988418,163.575927734375
57,ACN,2019-08-31,2019-09-30,0.204214208,184.51040649414062
58,ACN,2020-08-31,2020-09-30,0.016913928999999998,220.3428649902344
59,ACN,2021-08-31,2021-09-30,0.16354699,316.0793762207031
60,ADBE,2014-11-28,2014-12-31,0.08140847400000001,72.69999694824219
61,ADBE,2015-11-27,2015-12-28,0.051739405,94.1999969482422
62,ADBE,2016-12-02,2017-01-03,0.132895428,103.4800033569336
63,ADBE,2017-12-01,2018-01-02,0.177198983,177.6999969482422
64,ADBE,2018-11-30,2018-12-31,0.211088341,226.2400054931641
65,ADBE,2019-11-29,2019-12-30,0.119023752,328.3399963378906
66,ADBE,2020-11-27,2020-12-28,0.216449287,498.95001220703125
67,ADBE,2021-12-03,2022-01-03,0.29138000199999997,564.3699951171875
68,ADI,2015-10-31,2015-11-30,0.111322752,53.16567993164063
69,ADI,2016-10-29,2016-11-28,0.001378936,65.828125
70,ADI,2017-10-28,2017-11-27,0.059573592,79.36772918701172
71,ADI,2018-11-03,2018-12-03,0.12165433199999999,87.04611206054688
72,ADI,2019-11-02,2019-12-02,0.034174513,105.20178985595705
73,ADI,2020-10-31,2020-11-30,-0.06356795700000001,134.26080322265622
74,ADI,2021-10-30,2021-11-29,0.055192384000000004,179.9071807861328
75,ADM,2014-12-31,2015-01-30,0.116380242,37.3438606262207
76,ADM,2015-12-31,2016-02-01,0.088026354,29.10738182067871
77,ADM,2016-12-31,2017-01-30,0.037271242,37.36965560913086
78,ADM,2017-12-31,2018-01-30,0.085691813,37.089332580566406
79,ADM,2018-12-31,2019-01-30,0.340735557,40.18513107299805
80,ADM,2019-12-31,2020-01-30,0.18611148600000002,42.62881851196289
81,ADM,2020-12-31,2021-02-01,0.122823252,48.57517623901367
82,ADM,2021-12-31,2022-01-31,0.273942085,73.91657257080078
83,ADP,2015-06-30,2015-07-30,0.330084586,68.80433654785156
84,ADP,2016-06-30,2016-08-01,0.203554756,78.04779052734375
85,ADP,2017-06-30,2017-07-31,0.205854471,107.1004867553711
86,ADP,2018-06-30,2018-07-30,0.27140723,123.5577163696289
87,ADP,2019-06-30,2019-07-30,0.314954098,154.9364471435547
88,ADP,2020-06-30,2020-07-30,0.200542434,127.60987854003906
89,ADP,2021-06-30,2021-07-30,0.232859062,205.7456817626953
90,ADP,2022-06-30,2022-08-01,0.23340110100000003,241.32000732421875
91,ADS,2014-12-31,2015-01-30,0.18159418100000002,
92,ADS,2015-12-31,2016-02-01,0.087484435,
93,ADS,2016-12-31,2017-01-30,0.12509784,
94,ADS,2017-12-31,2018-01-30,0.119026255,
95,ADS,2018-12-31,2019-01-30,-0.009846668000000001,
96,ADS,2019-12-31,2020-01-30,-0.016440804,
97,ADS,2020-12-31,2021-02-01,-0.046361502,
98,ADS,2021-12-31,2022-01-31,-0.020648492,
99,ADSK,2015-01-31,2015-03-02,0.11728670599999999,64.0
100,ADSK,2016-01-31,2016-03-01,0.07881083,54.31000137329102
101,ADSK,2017-01-31,2017-03-02,0.000675017,87.31999969482422
102,ADSK,2018-01-31,2018-03-02,0.078135803,116.27999877929688
103,ADSK,2019-01-31,2019-03-04,0.054593420999999996,157.7899932861328
104,ADSK,2020-01-31,2020-03-02,0.088461764,190.8300018310547
105,ADSK,2021-01-31,2021-03-02,0.123816471,277.92001342773443
106,ADSK,2022-01-31,2022-03-02,0.190897233,216.50999450683597
107,AEE,2014-12-31,2015-01-30,0.076781222,36.04825973510742
108,AEE,2015-12-31,2016-02-01,0.05751341099999999,37.88539505004883
109,AEE,2016-12-31,2017-01-30,0.06269530599999999,44.418453216552734
110,AEE,2017-12-31,2018-01-30,0.108498303,49.69127655029297
111,AEE,2018-12-31,2019-01-30,0.06818471200000001,62.0483283996582
112,AEE,2019-12-31,2020-01-30,0.058484135,76.7531967163086
113,AEE,2020-12-31,2021-02-01,0.0007661889999999999,70.01943969726561
114,AEE,2021-12-31,2022-01-31,0.073087025,87.59709167480469
115,AEP,2014-12-31,2015-01-30,0.0,48.077720642089844
116,AEP,2015-12-31,2016-02-01,0.0,49.09995651245117
117,AEP,2016-12-31,2017-01-30,0.0,52.03019332885742
118,AEP,2017-12-31,2018-01-30,0.0,58.23457717895508
119,AEP,2018-12-31,2019-01-30,0.0,68.1959228515625
120,AEP,2019-12-31,2020-01-30,0.0,94.96588134765624
121,AEP,2020-12-31,2021-02-01,0.0,76.48009490966797
122,AEP,2021-12-31,2022-01-31,0.0,88.22380065917969
123,AES,2014-12-31,2015-01-30,-0.143825092,9.419096946716307
124,AES,2015-12-31,2016-02-01,-0.14241553,7.562886238098144
125,AES,2016-12-31,2017-01-30,-0.08380651,9.314422607421877
126,AES,2017-12-31,2018-01-30,-0.086186161,9.966082572937012
127,AES,2018-12-31,2019-01-30,-0.000977128,14.559709548950195
128,AES,2019-12-31,2020-01-30,-0.068099678,18.76338005065918
129,AES,2020-12-31,2021-02-01,-0.13022093199999998,23.84974670410156
130,AES,2021-12-31,2022-01-31,-0.055679034,21.85780143737793
131,AET,2014-12-31,2015-01-30,0.0,
132,AET,2015-12-31,2016-02-01,0.0,
133,AET,2016-12-31,2017-01-30,-0.150797603,
134,AET,2017-12-31,2018-01-30,-0.164466989,
135,AFL,2014-12-31,2015-01-30,0.064829553,23.65367126464844
136,AFL,2015-12-31,2016-02-01,0.042739233,24.010726928710934
137,AFL,2016-12-31,2017-01-30,0.05327346,30.639047622680664
138,AFL,2017-12-31,2018-01-30,0.034033207999999995,39.46181869506836
139,AFL,2018-12-31,2019-01-30,0.083740578,43.19500732421875
140,AFL,2019-12-31,2020-01-30,0.058823858,49.3713264465332
141,AFL,2020-12-31,2021-02-01,-0.030906161,43.63491439819336
142,AFL,2021-12-31,2022-01-31,0.0305464,61.58576202392578
143,AGN,2014-12-31,2015-01-30,-0.010431883000000001,
144,AGN,2015-12-31,2016-02-01,0.0,
145,AGN,2016-12-31,2017-01-30,0.022405467000000002,
146,AGN,2017-12-31,2018-01-30,0.014165684,
147,AGN,2018-12-31,2019-01-30,0.030190129,
148,AGN,2019-12-31,2020-01-30,-0.038755503,
149,AIG,2014-12-31,2015-01-30,0.134904619,40.56489562988281
150,AIG,2015-12-31,2016-02-01,0.06347802400000001,47.36098098754883
151,AIG,2016-12-31,2017-01-30,-0.031434861,55.827674865722656
152,AIG,2017-12-31,2018-01-30,-0.101013676,55.64336013793945
153,AIG,2018-12-31,2019-01-30,0.013877401000000001,38.6034049987793
154,AIG,2019-12-31,2020-01-30,0.024264671,47.44353485107422
155,AIG,2020-12-31,2021-02-01,0.026153079,36.0889892578125
156,AIG,2021-12-31,2022-01-31,0.015294004,57.0810661315918
157,AIV,2014-12-31,2015-01-30,0.090180266,3.258535623550415
158,AIV,2015-12-31,2016-02-01,0.133587647,3.3402633666992188
159,AIV,2016-12-31,2017-01-30,0.042929228,3.8223519325256343
160,AIV,2017-12-31,2018-01-30,0.146349434,3.684678316116333
161,AIV,2018-12-31,2019-01-30,0.10783068,4.606490612030028
162,AIV,2019-12-31,2020-01-30,0.105041341,5.119393348693848
163,AIV,2020-12-31,2021-02-01,0.12670040300000002,4.71999979019165
164,AIV,2021-12-31,2022-01-31,0.13310894,7.03000020980835
165,AIZ,2014-12-31,2015-01-30,0.01195352,54.04758834838867
166,AIZ,2015-12-31,2016-02-01,-0.028767085,70.22892761230469
167,AIZ,2016-12-31,2017-01-30,-0.058186329,86.19961547851562
168,AIZ,2017-12-31,2018-01-30,0.011698423000000001,83.689697265625
169,AIZ,2018-12-31,2019-01-30,-0.003075058,88.92367553710938
170,AIZ,2019-12-31,2020-01-30,0.006811365,125.0442123413086
171,AIZ,2020-12-31,2021-02-01,-0.035857059,130.55233764648438
172,AIZ,2021-12-31,2022-01-31,0.054564624000000006,150.68145751953125
173,AJG,2014-12-31,2015-01-30,0.07234197099999999,37.33116149902344
174,AJG,2015-12-31,2016-02-01,0.076629315,32.84674453735352
175,AJG,2016-12-31,2017-01-30,0.026484031,48.3159408569336
176,AJG,2017-12-31,2018-01-30,0.04977475,63.84368133544922
177,AJG,2018-12-31,2019-01-30,0.021436146,68.68939208984375
178,AJG,2019-12-31,2020-01-30,0.08008211900000001,96.30509948730469
179,AJG,2020-12-31,2021-02-01,0.101168704,112.60205078125
180,AJG,2021-12-31,2022-01-31,0.135036904,156.49168395996094
181,AKAM,2014-12-31,2015-01-30,0.09485246300000001,58.15999984741211
182,AKAM,2015-12-31,2016-02-01,0.16131969300000001,45.29999923706055
183,AKAM,2016-12-31,2017-01-30,0.13106721300000002,67.80999755859375
184,AKAM,2017-12-31,2018-01-30,0.095791436,66.55999755859375
185,AKAM,2018-12-31,2019-01-30,0.109630596,64.69000244140625
186,AKAM,2019-12-31,2020-01-30,0.12778552699999998,94.61000061035156
187,AKAM,2020-12-31,2021-02-01,0.064466335,111.6500015258789
188,AKAM,2021-12-31,2022-01-31,0.030314003,114.5500030517578
189,ALB,2014-12-31,2015-01-30,0.11526911199999999,43.10723114013672
190,ALB,2015-12-31,2016-02-01,0.029848173999999998,48.27809143066406
191,ALB,2016-12-31,2017-01-30,0.044639476,87.84210205078125
192,ALB,2017-12-31,2018-01-30,0.097835934,104.59173583984376
193,ALB,2018-12-31,2019-01-30,0.151985394,76.38802337646484
194,ALB,2019-12-31,2020-01-30,0.04114037,78.51142883300781
195,ALB,2020-12-31,2021-02-01,0.023375497000000002,164.4306640625
196,ALB,2021-12-31,2022-01-31,0.017110537,219.9410095214844
197,ALK,2014-12-31,2015-01-30,0.285212505,62.05275344848633
198,ALK,2015-12-31,2016-02-01,0.214069576,64.99458312988281
199,ALK,2016-12-31,2017-01-30,0.235562877,88.46675109863281
200,ALK,2017-12-31,2018-01-30,0.174056452,61.22998046875
201,ALK,2018-12-31,2019-01-30,0.250775164,62.91533279418945
202,ALK,2019-12-31,2020-01-30,0.283563797,65.63776397705078
203,ALK,2020-12-31,2021-02-01,0.084555445,49.88999938964844
204,ALK,2021-12-31,2022-01-31,0.36874074799999995,54.7400016784668
205,ALL,2014-12-31,2015-01-30,-0.050386920999999994,59.33066940307617
206,ALL,2015-12-31,2016-02-01,0.072177659,52.43017959594727
207,ALL,2016-12-31,2017-01-30,0.088601986,66.78090667724611
208,ALL,2017-12-31,2018-01-30,0.059907681,88.41487121582031
209,ALL,2018-12-31,2019-01-30,0.071441234,79.99457550048828
210,ALL,2019-12-31,2020-01-30,0.032465448,112.00269317626952
211,ALL,2020-12-31,2021-02-01,-0.020640563,103.77365112304688
212,ALL,2021-12-31,2022-01-31,0.063280074,118.2493667602539
213,ALLE,2014-12-31,2015-01-30,0.200323225,50.20478439331055
214,ALLE,2015-12-31,2016-02-01,0.22990378,56.55961227416992
215,ALLE,2016-12-31,2017-01-30,0.132691957,62.05279159545898
216,ALLE,2017-12-31,2018-01-30,0.305538711,81.17961120605469
217,ALLE,2018-12-31,2019-01-30,0.256411822,82.42999267578125
218,ALLE,2019-12-31,2020-01-30,0.152071718,126.68988037109376
219,ALLE,2020-12-31,2021-02-01,-0.258559448,108.2755355834961
220,ALLE,2021-12-31,2022-01-31,0.03518068,121.78546142578124
221,ALXN,2014-12-31,2015-01-30,0.03942953,
222,ALXN,2015-12-31,2016-02-01,0.017475118,
223,ALXN,2016-12-31,2017-01-30,-0.030655888,
224,ALXN,2017-12-31,2018-01-30,0.027124304,
225,ALXN,2018-12-31,2019-01-30,-0.002772191,
226,ALXN,2019-12-31,2020-01-30,0.010524323,
227,ALXN,2020-12-31,2021-02-01,-0.001767034,
228,AMAT,2015-10-25,2015-11-24,0.13036776,16.849609375
229,AMAT,2016-10-30,2016-11-29,0.085253726,29.96978187561035
230,AMAT,2017-10-29,2017-11-28,0.168784199,53.91392135620117
231,AMAT,2018-10-28,2018-11-27,0.197865751,34.400745391845696
232,AMAT,2019-10-27,2019-11-26,-0.083092365,56.02064514160156
233,AMAT,2020-10-25,2020-11-24,0.091988105,81.80650329589844
234,AMAT,2021-10-31,2021-11-30,0.052906790999999995,146.19285583496094
235,AME,2015-12-31,2016-02-01,-0.024079646,44.65764617919922
236,AME,2016-12-31,2017-01-30,-0.235231821,49.53467559814453
237,AME,2017-12-31,2018-01-30,-0.0042471209999999995,74.21351623535156
238,AME,2018-12-31,2019-01-30,0.305124092,70.89378356933594
239,AME,2019-12-31,2020-01-30,0.194054494,97.6293716430664
240,AME,2020-12-31,2021-02-01,-0.015146868999999999,113.78337860107422
241,AME,2021-12-31,2022-01-31,0.209002706,136.28971862792972
242,AMG,2014-12-31,2015-01-30,0.129779628,199.12515258789062
243,AMG,2015-12-31,2016-02-01,0.057024087,128.08653259277344
244,AMG,2016-12-31,2017-01-30,-0.02611634,146.61160278320312
245,AMG,2017-12-31,2018-01-30,0.09454389,197.8351593017578
246,AMG,2018-12-31,2019-01-30,0.044796876,102.8266830444336
247,AMG,2019-12-31,2020-01-30,-0.024624959,79.9285659790039
248,AMG,2020-12-31,2021-02-01,0.108603159,113.44660949707031
249,AMG,2021-12-31,2022-01-31,0.084886743,146.1768341064453
250,AMGN,2014-12-31,2015-01-30,-0.006786653,122.8773422241211
251,AMGN,2015-12-31,2016-02-01,-0.032423406,125.74894714355469
252,AMGN,2016-12-31,2017-01-30,0.007232281,130.48333740234378
253,AMGN,2017-12-31,2018-01-30,-0.009976113,166.13516235351562
254,AMGN,2018-12-31,2019-01-30,-0.000206346,165.28570556640625
255,AMGN,2019-12-31,2020-01-30,0.008154216,208.3527374267578
256,AMGN,2020-12-31,2021-02-01,0.038404955,227.6315460205078
257,AMGN,2021-12-31,2022-01-31,-0.04695384,221.70188903808597
258,AMP,2014-12-31,2015-01-30,0.10755163599999999,103.68917083740234
259,AMP,2015-12-31,2016-02-01,0.041668925,74.38713073730469
260,AMP,2016-12-31,2017-01-30,-0.06817143,99.01998138427734
261,AMP,2017-12-31,2018-01-30,0.033659413,154.238525390625
262,AMP,2018-12-31,2019-01-30,0.090086629,110.54084014892578
263,AMP,2019-12-31,2020-01-30,0.02279186,161.115966796875
264,AMP,2020-12-31,2021-02-01,-0.015108116999999999,194.9101409912109
265,AMP,2021-12-31,2022-01-31,0.01621058,300.4374694824219
266,AMT,2014-12-31,2015-01-30,0.140624305,83.5695571899414
267,AMT,2015-12-31,2016-02-01,0.105369617,81.824462890625
268,AMT,2016-12-31,2017-01-30,0.156877989,92.37787628173828
269,AMT,2017-12-31,2018-01-30,0.08577218800000001,132.78427124023438
270,AMT,2018-12-31,2019-01-30,0.126427238,159.3860626220703
271,AMT,2019-12-31,2020-01-30,0.0816262,223.8202972412109
272,AMT,2020-12-31,2021-02-01,0.018406456,228.41860961914062
273,AMT,2021-12-31,2022-01-31,0.071347822,248.68089294433597
274,AMZN,2014-12-31,2015-01-30,0.193935076,17.726499557495114
275,AMZN,2015-12-31,2016-02-01,0.095741437,28.74049949645996
276,AMZN,2016-12-31,2017-01-30,0.133744747,41.51900100708008
277,AMZN,2017-12-31,2018-01-30,0.171377581,71.89099884033203
278,AMZN,2018-12-31,2019-01-30,0.19011761800000002,83.52149963378906
279,AMZN,2019-12-31,2020-01-30,0.235027337,93.53399658203124
280,AMZN,2020-12-31,2021-02-01,0.15735586599999998,167.1439971923828
281,AMZN,2021-12-31,2022-01-31,0.10828290199999999,149.57350158691406
282,AN,2014-12-31,2015-01-30,0.284467769,59.61999893188477
283,AN,2015-12-31,2016-02-01,0.296459215,45.13999938964844
284,AN,2016-12-31,2017-01-30,0.11479203800000001,52.61999893188477
285,AN,2017-12-31,2018-01-30,-0.051680239,61.09000015258789
286,AN,2018-12-31,2019-01-30,-0.051669062,37.61999893188477
287,AN,2019-12-31,2020-01-30,0.103988465,43.849998474121094
288,AN,2020-12-31,2021-02-01,0.076156047,74.5999984741211
289,AN,2021-12-31,2022-01-31,0.027906333,109.0
290,ANTM,2014-12-31,2015-01-30,0.086473546,
291,ANTM,2015-12-31,2016-02-01,0.085001965,
292,ANTM,2016-12-31,2017-01-30,0.055335984000000005,
293,ANTM,2017-12-31,2018-01-30,0.13993808300000002,
294,ANTM,2018-12-31,2019-01-30,0.121403408,
295,ANTM,2019-12-31,2020-01-30,0.036434496000000004,
296,ANTM,2020-12-31,2021-02-01,-0.002426365,
297,ANTM,2021-12-31,2022-01-31,0.060760849000000006,
298,AON,2014-12-31,2015-01-30,0.16518397,83.24000549316406
299,AON,2015-12-31,2016-02-01,0.030190459,81.98992156982422
300,AON,2016-12-31,2017-01-30,0.046014272,106.19642639160156
301,AON,2017-12-31,2018-01-30,0.100072295,135.42250061035156
302,AON,2018-12-31,2019-01-30,0.12323179599999999,149.59918212890625
303,AON,2019-12-31,2020-01-30,0.087713421,214.71527099609372
304,AON,2020-12-31,2021-02-01,0.11702657699999999,204.37289428710938
305,AON,2021-12-31,2022-01-31,0.077014679,275.42532348632807
306,APA,2014-12-31,2015-01-30,0.019355027,54.070068359375
307,APA,2015-12-31,2016-02-01,-0.04379627,36.0346908569336
308,APA,2016-12-31,2017-01-30,-0.11391332800000001,53.83255386352539
309,APA,2017-12-31,2018-01-30,-0.10805613800000001,40.89321899414063
310,APA,2018-12-31,2019-01-30,0.053980007,31.434194564819336
311,APA,2019-12-31,2020-01-30,-0.092555723,27.50367546081543
312,APA,2020-12-31,2021-02-01,-0.01612793,14.88798999786377
313,APA,2021-12-31,2022-01-31,0.056431384,32.99808120727539
314,APC,2014-12-31,2015-01-30,0.01056872,
315,APC,2015-12-31,2016-02-01,-0.064471645,
316,APC,2016-12-31,2017-01-30,0.032894038,
317,APC,2017-12-31,2018-01-30,0.031097535,
318,APC,2018-12-31,2019-01-30,0.070089705,
319,APD,2015-09-30,2015-10-30,0.10443361300000001,109.42684173583984
320,APD,2016-09-30,2016-10-31,0.11964545300000001,116.39269256591795
321,APD,2017-09-30,2017-10-30,0.069405787,143.17088317871094
322,APD,2018-09-30,2018-10-30,0.060025792,141.3289794921875
323,APD,2019-09-30,2019-10-30,0.155169766,203.9085693359375
324,APD,2020-09-30,2020-10-30,0.130265726,265.58688354492193
325,APD,2021-09-30,2021-11-01,0.157549089,292.6585693359375
326,APH,2014-12-31,2015-01-30,0.175186917,24.97893524169922
327,APH,2015-12-31,2016-02-01,0.170939692,23.41844367980957
328,APH,2016-12-31,2017-01-30,0.135486566,31.75087738037109
329,APH,2017-12-31,2018-01-30,0.1703367,44.25900268554688
330,APH,2018-12-31,2019-01-30,0.131393936,42.59405517578125
331,APH,2019-12-31,2020-01-30,0.07726633200000001,49.67726135253906
332,APH,2020-12-31,2021-02-01,-0.006472682,61.90415954589844
333,APH,2021-12-31,2022-01-31,0.042915279,79.12858581542969
334,ARNC,2014-12-31,2015-01-30,0.230530997,
335,ARNC,2015-12-31,2016-02-01,0.080778701,
336,ARNC,2016-12-31,2017-01-30,0.073877064,
337,ARNC,2017-12-31,2018-01-30,0.041318746,
338,ARNC,2018-12-31,2019-01-30,0.14130339,
339,ARNC,2019-12-31,2020-01-30,0.14851995,
340,ARNC,2020-12-31,2021-02-01,0.175716538,26.15999984741211
341,ARNC,2021-12-31,2022-01-31,0.12020228300000001,30.93000030517578
342,ATVI,2014-12-31,2015-01-30,-0.068215254,19.784557342529297
343,ATVI,2015-12-31,2016-02-01,-0.031528917999999996,33.15557861328125
344,ATVI,2016-12-31,2017-01-30,0.058371122000000004,38.18804931640625
345,ATVI,2017-12-31,2018-01-30,0.045762145,69.46199035644531
346,ATVI,2018-12-31,2019-01-30,0.21442156,45.15247344970703
347,ATVI,2019-12-31,2020-01-30,-0.015222211000000001,59.84494400024414
348,ATVI,2020-12-31,2021-02-01,0.209930535,90.44188690185548
349,ATVI,2021-12-31,2022-01-31,0.078241495,78.54313659667969
350,AVB,2014-12-31,2015-01-30,0.04680738,136.12789916992188
351,AVB,2015-12-31,2016-02-01,0.033128831,139.31715393066406
352,AVB,2016-12-31,2017-01-30,0.045406302999999995,143.6992950439453
353,AVB,2017-12-31,2018-01-30,0.018209543,143.72262573242188
354,AVB,2018-12-31,2019-01-30,0.024827247,170.51795959472656
355,AVB,2019-12-31,2020-01-30,-0.0015639870000000002,200.2290954589844
356,AVB,2020-12-31,2021-02-01,-0.056246939,158.14437866210938
357,AVB,2021-12-31,2022-01-31,-0.057031742,240.76791381835938
358,AVGO,2016-10-30,2016-11-29,0.00602958,
359,AVGO,2017-10-29,2017-11-28,0.041536864,
360,AVY,2015-01-03,2015-02-02,0.0,44.29172897338867
361,AVY,2016-01-02,2016-02-01,0.0,54.09888458251953
362,AVY,2016-12-31,2017-01-30,0.0,66.07786560058594
363,AVY,2017-12-30,2018-01-29,0.0,109.6410140991211
364,AVY,2018-12-29,2019-01-28,0.0,92.14866638183594
365,AVY,2019-12-28,2020-01-27,0.0,122.81248474121094
366,AVY,2021-01-02,2021-02-01,0.0,149.88983154296875
367,AVY,2022-01-01,2022-01-31,0.0,203.7432556152344
368,AWK,2014-12-31,2015-01-30,0.029818442999999997,48.50992965698242
369,AWK,2015-12-31,2016-02-01,0.095445923,57.58583450317383
370,AWK,2016-12-31,2017-01-30,0.147502439,64.97641754150389
371,AWK,2017-12-31,2018-01-30,0.05822410099999999,76.62516784667969
372,AWK,2018-12-31,2019-01-30,0.090474616,88.25994873046875
373,AWK,2019-12-31,2020-01-30,0.015087191000000002,131.10606384277344
374,AWK,2020-12-31,2021-02-01,0.052070717,157.24874877929688
375,AWK,2021-12-31,2022-01-31,0.013350493,158.80123901367188
376,AXP,2014-12-31,2015-01-30,0.0,72.03695678710938
377,AXP,2015-12-31,2016-02-01,-0.018268331999999998,49.58283615112305
378,AXP,2016-12-31,2017-01-30,0.01282207,71.40318298339844
379,AXP,2017-12-31,2018-01-30,0.047741614,92.60409545898438
380,AXP,2018-12-31,2019-01-30,0.033079178,97.77657318115234
381,AXP,2019-12-31,2020-01-30,0.006720246,128.650634765625
382,AXP,2020-12-31,2021-02-01,-0.07773843400000001,115.03814697265624
383,AXP,2021-12-31,2022-01-31,-0.031585755,178.64247131347656
384,AYI,2015-08-31,2015-09-30,0.213293238,171.37283325195312
385,AYI,2016-08-31,2016-09-30,0.28608790000000006,258.85397338867193
386,AYI,2017-08-31,2017-10-02,0.209210641,166.80859375
387,AYI,2018-08-31,2018-10-01,0.233753438,152.7397003173828
388,AYI,2019-08-31,2019-09-30,0.074381486,133.20359802246094
389,AYI,2020-08-31,2020-09-30,-0.044771637,101.65355682373048
390,AYI,2021-08-31,2021-09-30,0.137092645,172.8817901611328
391,AZO,2015-08-29,2015-09-28,0.21620648,730.7999877929688
392,AZO,2016-08-27,2016-09-26,0.17541155,758.8800048828125
393,AZO,2017-08-26,2017-09-25,0.110572429,583.47998046875
394,AZO,2018-08-25,2018-09-24,0.150831374,765.0
395,AZO,2019-08-31,2019-09-30,0.17232664399999997,1084.6199951171877
396,AZO,2020-08-29,2020-09-28,0.021768167999999997,1155.56005859375
397,AZO,2021-08-28,2021-09-27,0.10196419599999999,1691.3299560546875
398,BA,2014-12-31,2015-01-30,0.03618404,127.14385986328124
399,BA,2015-12-31,2016-02-01,-0.082372135,109.01907348632812
400,BA,2016-12-31,2017-01-30,-0.167109555,153.5071258544922
401,BA,2017-12-31,2018-01-30,-0.030006465,321.835205078125
402,BA,2018-12-31,2019-01-30,0.096408836,376.7462768554688
403,BA,2019-12-31,2020-01-30,0.011405793000000001,321.3878173828125
404,BA,2020-12-31,2021-02-01,-0.299930463,195.83999633789062
405,BA,2021-12-31,2022-01-31,-0.224104838,200.2400054931641
406,BAC,2014-12-31,2015-01-30,0.076048327,13.081707954406738
407,BAC,2015-12-31,2016-02-01,0.077618075,12.20142936706543
408,BAC,2016-12-31,2017-01-30,0.08924397699999999,20.37290382385254
409,BAC,2017-12-31,2018-01-30,0.085881289,28.74728965759277
410,BAC,2018-12-31,2019-01-30,0.066027483,26.69535827636719
